player,nationality,position,team,age,birth_year,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xg_per90,npxg_per90,minutes_90s,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,throw_ins,passes_offsides,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,blocks,blocked_shots,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,carries,progressive_carries,carries_into_final_third,carries_into_penalty_area,passes_received,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Filippo Romagna,it ITA,DF,Sassuolo,28.0,1997.0,5,4,313,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0468942187726497,0.0468942187726497,0.013230343854352582,0.013230343854352582,3.5,0,0.0,0.0,0.0,0.0,0.0,0.02344710938632485,-0.0468942187726497,-0.0468942187726497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0,0.0,0.0,0.0,0.0
Alessio Romagnoli,it ITA,DF,Lazio,30.0,1995.0,32,31,"2,666",0,0,0,0,6,1,0.0,0.0,0.0,0.0,0.0,1.5350841991603374,1.5350841991603374,0.05174441120765182,0.05174441120765182,29.6,4,0.0,44.4,0.14,0.0,0.0,0.17056491101781526,-1.5350841991603374,-1.5350841991603374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,18,15,0,0.0,0.0,0,0.0,0.0,0.0,0.0
Alessandro Romano,ch SUI,MF,Roma,19.0,2006.0,2,0,8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0
Marten de Roon,nl NED,MF,Atalanta,34.0,1991.0,34,32,"2,691",1,2,0,0,8,1,0.03,0.07,0.1,0.03,0.1,0.824793690815568,0.824793690815568,0.027290967710809234,0.027290967710809234,29.9,4,0.0,25.0,0.13,0.06,0.25,0.051549605675973,0.17520630918443203,0.17520630918443203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,0.0,0.0,0.0,0.0,0.0,0.0,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,37,11,0,0.0,0.0,0,0.0,0.0,0.0,0.0
Nicolò Rovella,it ITA,MF,Lazio,23.0,2001.0,11,6,512,0,1,0,0,2,1,0.0,0.18,0.18,0.0,0.18,0.0171176232397556,0.0171176232397556,0.0030207570423098117,0.0030207570423098117,5.7,0,0.0,0.0,0.0,0.0,0.0,0.0171176232397556,-0.0171176232397556,-0.0171176232397556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,12,0,0.0,0.0,0,0.0,0.0,0.0,0.0
Jonathan Rowe,eng ENG,"MF,FW",Bologna,22.0,2003.0,28,17,"1,605",3,2,0,0,2,0,0.17,0.11,0.28,0.17,0.28,4.977084977552295,4.977084977552295,0.277876952841009,0.277876952841009,17.8,17,0.0,35.4,0.95,0.06,0.18,0.10368927036567281,-1.9770849775522947,-1.9770849775522947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,23,50,4,0.0,0.0,0,0.0,0.0,0.0,0.0
Amir Rrahmani,xk KVX,DF,Napoli,31.0,1994.0,21,21,"1,795",2,1,0,0,2,0,0.1,0.05,0.15,0.1,0.15,1.3542888388037682,1.3542888388037682,0.0673775541693417,0.0673775541693417,19.9,4,0.0,26.7,0.2,0.13,0.5,0.09028592258691788,0.6457111611962318,0.6457111611962318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,16,2,0.0,0.0,0,0.0,0.0,0.0,0.0
Daniele Rugani,it ITA,DF,Fiorentina,31.0,1994.0,6,4,327,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.2712211608886719,0.2712211608886719,0.04230486045057273,0.04230486045057273,3.6,0,0.0,0.0,0.0,0.0,0.0,0.2712211608886719,-0.2712211608886719,-0.2712211608886719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0
Daniele Rugani,it ITA,DF,Juventus,31.0,1994.0,6,3,250,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.2712211608886719,0.2712211608886719,0.04230486045057273,0.04230486045057273,2.8,0,0.0,0.0,0.0,0.0,0.0,0.2712211608886719,-0.2712211608886719,-0.2712211608886719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0
Stefano Sabelli,it ITA,"MF,DF",Genoa,32.0,1993.0,16,12,913,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.403718045912683,0.403718045912683,0.03906948831413061,0.03906948831413061,10.1,0,0.0,0.0,0.0,0.0,0.0,0.050464755739085376,-0.403718045912683,-0.403718045912683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,19,0,0.0,0.0,1,0.0,0.0,0.0,0.0
Abdelhamid Sabiri,ma MAR,MF,Fiorentina,28.0,1996.0,1,0,27,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0129246171563863,0.0129246171563863,0.04846731433644863,0.04846731433644863,0.3,0,0.0,0.0,0.0,0.0,0.0,0.0129246171563863,-0.0129246171563863,-0.0129246171563863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0.0,0.0,0,0.0,0.0,0.0,0.0
Alexis Saelemaekers,be BEL,MF,Milan,26.0,1999.0,35,33,"2,788",3,3,0,0,5,0,0.1,0.1,0.19,0.1,0.19,3.5981931975111365,3.5981931975111365,0.11487668952678336,0.11487668952678336,31.0,11,0.0,25.6,0.36,0.07,0.27,0.08367891157002644,-0.5981931975111365,-0.5981931975111365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,0.0,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,26,64,2,0.0,0.0,0,0.0,0.0,0.0,0.0
Álex Sala,es ESP,MF,Lecce,24.0,2001.0,9,2,167,0,1,0,0,0,0,0.0,0.54,0.54,0.0,0.54,0.3768588658422231,0.3768588658422231,0.22917093193108162,0.22917093193108162,1.9,2,0.0,50.0,1.08,0.0,0.0,0.09421471646055578,-0.3768588658422231,-0.3768588658422231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,5,0,0.0,0.0,0,0.0,0.0,0.0,0.0
Lazar Samardzic,rs SRB,MF,Atalanta,23.0,2002.0,26,11,"1,030",2,1,0,0,1,0,0.17,0.09,0.26,0.17,0.26,2.776425752788782,2.776425752788782,0.24863514204078646,0.24863514204078646,11.4,9,0.0,36.0,0.79,0.08,0.22,0.11105703011155128,-0.7764257527887821,-0.7764257527887821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17,10,1,0.0,0.0,0,0.0,0.0,0.0,0.0
Antonio Sanabria,py PAR,FW,Cremonese,29.0,1996.0,25,10,945,1,1,0,0,2,0,0.1,0.1,0.19,0.1,0.19,2.979946978390217,2.979946978390217,0.2912000304615847,0.2912000304615847,10.5,4,0.0,33.3,0.38,0.08,0.25,0.2483289148658514,-1.9799469783902168,-1.9799469783902168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15,15,6,0.0,0.0,0,0.0,0.0,0.0,0.0
Yellu Santiago,es ESP,MF,Hellas Verona,21.0,2004.0,2,0,6,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1,0.0,50.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0,0.0,0.0,0.0,0.0
Alisson Santos,br BRA,"MF,FW",Napoli,22.0,2002.0,14,9,834,4,0,0,0,1,0,0.43,0.0,0.43,0.43,0.43,1.5114381685853004,1.5114381685853004,0.1627146353740156,0.1627146353740156,9.3,16,0.0,55.2,1.73,0.14,0.25,0.05211855753742416,2.4885618314146996,2.4885618314146996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,8,1,0.0,0.0,0,0.0,0.0,0.0,0.0
Jeremy Sarmiento,ec ECU,MF,Cremonese,23.0,2002.0,7,0,142,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.05533710680902,0.05533710680902,0.0392152725418252,0.0392152725418252,1.6,2,0.0,100.0,1.27,0.0,0.0,0.02766855340451,-0.05533710680902,-0.05533710680902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0,0.0,0.0,0.0,0.0
Amin Sarr,se SWE,"FW,MF",Hellas Verona,24.0,2001.0,34,9,"1,102",0,1,0,0,2,1,0.0,0.08,0.08,0.0,0.08,1.6173531264066696,1.6173531264066696,0.13916040284569817,0.13916040284569817,12.2,6,0.0,31.6,0.49,0.0,0.0,0.08512384875824577,-1.6173531264066696,-1.6173531264066696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,25,22,7,0.0,0.0,0,0.0,0.0,0.0,0.0
Razvan Sava,ro ROU,GK,Udinese,23.0,2002.0,7,6,620,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0
Giorgio Scalvini,it ITA,DF,Atalanta,21.0,2003.0,24,23,"1,808",3,1,0,0,2,0,0.15,0.05,0.2,0.15,0.2,3.860559612512589,3.860559612512589,0.18872914998703585,0.18872914998703585,20.1,6,0.0,30.0,0.3,0.15,0.5,0.19302798062562945,-0.860559612512589,-0.860559612512589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0.0,0.0,0.0,0.0,0.0,0.0,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,31,10,2,0.0,0.0,0,0.0,0.0,0.0,0.0
Gianluca Scamacca,it ITA,FW,Atalanta,26.0,1999.0,24,16,"1,315",10,1,2,2,2,0,0.68,0.07,0.75,0.55,0.62,8.868786808103323,7.346189212054014,0.605607596911456,0.501636592628878,14.6,22,0.0,38.6,1.51,0.14,0.36,0.1288805124921757,1.131213191896677,0.6538107879459858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,26,19,8,0.0,0.0,0,0.0,0.0,0.0,0.0
Simone Scuffet,it ITA,GK,Pisa,29.0,1996.0,7,7,630,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,0,0.0,0.0,0,0.0,0.0,0.0,0.0
Adrian Šemper,hr CRO,GK,Pisa,27.0,1998.0,25,25,"2,250",0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,0,0.0,0.0,0,0.0,0.0,0.0,0.0
Suat Serdar,de GER,MF,Hellas Verona,28.0,1997.0,20,12,"1,108",2,0,0,0,3,0,0.16,0.0,0.16,0.16,0.16,2.6708283396437764,2.6708283396437764,0.218125726468185,0.218125726468185,12.3,7,0.0,36.8,0.57,0.11,0.29,0.14056991261283033,-0.6708283396437764,-0.6708283396437764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19,12,1,0.0,0.0,0,0.0,0.0,0.0,0.0
Stephan El Shaarawy,it ITA,"MF,FW",Roma,32.0,1992.0,20,5,666,1,2,0,0,4,0,0.14,0.27,0.41,0.14,0.41,2.018858753144741,2.018858753144741,0.2916489370514072,0.2916489370514072,7.4,7,0.0,38.9,0.95,0.06,0.14,0.11215881961915228,-1.018858753144741,-1.018858753144741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,7,1,0.0,0.0,0,0.0,0.0,0.0,0.0
Jamil Siebert,de GER,DF,Lecce,23.0,2002.0,21,18,"1,701",1,0,0,0,3,0,0.05,0.0,0.05,0.05,0.05,0.4797683842480182,0.4797683842480182,0.02538457059513324,0.02538457059513324,18.9,2,0.0,33.3,0.11,0.17,0.5,0.0799613973746697,0.5202316157519817,0.5202316157519817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22,7,1,0.0,0.0,0,0.0,0.0,0.0,0.0
Éderson Silva,br BRA,MF,Atalanta,26.0,1999.0,30,26,"2,230",2,1,1,1,3,0,0.08,0.04,0.12,0.04,0.08,0.0,0.0,0.0,0.0,24.8,11,0.0,31.4,0.44,0.03,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,0.0,0.0,0.0,0.0,0.0,0.0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,34,40,2,0.0,0.0,0,0.0,0.0,0.0,0.0
